Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
386,US,High Occupancy Vehicle (HOV) Lane Exemption,"States are allowed to exempt certified alternative fuel vehicles (AFVs)
and electric vehicles (EVs) from HOV lane requirements within the state.
Eligible AFVs are defined as vehicles operating solely on methanol,
denatured ethanol, or other alcohols; a mixture containing at least 85%
methanol, denatured ethanol, or other alcohols; natural gas, propane,
hydrogen, or coal derived liquid fuels; or fuels derived from biological
materials. EVs are defined as vehicles that are recharged from an
external source of electricity and have a battery capacity of at least 4
kilowatt-hours. States are also allowed to establish programs allowing
low-emission and energy-efficient vehicles to pay a toll to access HOV
lanes.

Vehicles must be certified by the U.S. Environmental Protection Agency
(EPA) and appropriately labeled for use in HOV lanes. The U.S.
Department of Transportation (DOT) is responsible for planning and
implementing HOV programs, including the low-emission and
energy-efficient vehicle criteria EPA established. States that choose to
adopt these requirements will be responsible for enforcement and vehicle
labeling. The HOV exemption for AFVs and EVs expires September 30, 2025
and low-emission and energy-efficient vehicle toll-access to HOV lanes
expires September 30, 2019.

(Reference [Public
Law](https://www.congress.gov/public-laws/114th-congress) 114-94 and 23
[U.S. Code](https://www.govinfo.gov/) 166)
",2005-08-10 00:00:00 UTC,2015-12-04 00:00:00 UTC,FALSE,59,Laws and Regulations,U.S. Department of Transportation,2015-12-14 22:09:37 UTC,,,,,BIOD|ETH|ELEC|EFFEC|HY|NG|OTHER|PHEV|LPG,,DREST,IND,http://www.gpo.gov/fdsys/|http://thomas.loc.gov/home/LegislativeData.php?&n=PublicLaws&c=112
388,US,Aftermarket Alternative Fuel Vehicle (AFV) Conversions,"Conventional original equipment manufacturer vehicles altered to operate
on propane, natural gas, methane gas, ethanol, or electricity are
classified as aftermarket AFV conversions. All vehicle conversions,
except those that are completed for a vehicle to run on electricity,
must meet current applicable U.S. Environmental Protection Agency (EPA)
standards. For more information about vehicle conversion certification
requirements, see the Alternative Fuels Data Center\'s [Vehicle
Conversions](https://afdc.energy.gov/vehicles/conversions.html) website
and EPA\'s [Certification and Compliance for Vehicles and
Engines](https://www.epa.gov/ve-certification) website. (Reference 40
[CFR](https://www.govinfo.gov/) 85 and [Enforcement Policy on Vehicle
and Engine Tampering and Aftermarket Defeat
Devices](https://www.epa.gov/sites/default/files/2020-12/documents/epatamperingpolicy-enforcementpolicyonvehicleandenginetampering.pdf))
",2011-04-08 00:00:00 UTC,2011-03-30 00:00:00 UTC,FALSE,37,Laws and Regulations,U.S. Environmental Protection Agency,,,,,,AFTMKTCONV|ETH|ELEC|HEV|NG|PHEV|LPG,,AIRQEMISSIONS,MAN|FLEET|GOV|IND,http://www.gpo.gov/fdsys/
391,US,Alternative Fuel Definition,"The following fuels are defined as alternative fuels by the Energy
Policy Act (EPAct) of 1992: pure methanol, ethanol, and other alcohols;
blends of 85% or more of alcohol with gasoline; natural gas and liquid
fuels domestically produced from natural gas; propane; coal-derived
liquid fuels; hydrogen; electricity; pure biodiesel (B100); fuels, other
than alcohol, derived from biological materials; and P-Series fuels. In
addition, the U.S. Department of Energy may designate other fuels as
alternative fuels, provided that the fuel is substantially
non-petroleum, yields substantial energy security benefits, and offers
substantial environmental benefits. For more information, see the
[EPAct](https://epact.energy.gov/) website. (Reference 42 [U.S.
Code](https://www.govinfo.gov/) 13211)
",1992-10-24 00:00:00 UTC,,FALSE,25,Laws and Regulations,U.S. Department of Energy,,,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,,STD,STATION|AFP|PURCH,
392,US,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Manufacturing Loans,"The U.S. Department of Energy (DOE) provides grants or loan guarantees
through the Loan Guarantee Program for the domestic production of
efficient hybrid vehicles, plug-in hybrid electric vehicles,
all-electric vehicles, and hydrogen fuel cell electric vehicles,. The
program is not intended for research and development projects. DOE may
issue loan guarantees for at least 50% of the amount of the loan for an
eligible project. Eligible projects may include the deployment of
fueling infrastructure, including associated hardware and software, for
alternative fuels. For loan guarantees of over 80%, the loan must be
issued and funded by the Treasury Department's Federal Financing Bank.
For more information, see the [DOE Loan Guarantee
Program](http://www.energy.gov/lpo/loan-programs-office) website and the
[Alternative Fuel
Infrastructure](https://energy.gov/sites/prod/files/2017/01/f34/FactSheet_Vehicle_Announcements_01_9_17.pdf)
fact sheet.
",2005-08-08 00:00:00 UTC,2022-08-16 00:00:00 UTC,FALSE,27,Incentives,U.S. Department of Energy,2022-11-10 00:59:26 UTC,,,,,ELEC|HEV|HY|PHEV,LOANS,,OTHER,
409,US,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,"The Inflation Reduction Act of 2022 (Public Law 117-169) amended the
Qualified Plug-in Electric Drive Motor Vehicle Credit (IRC 30D), now
known as the Clean Vehicle Credit, and added a new requirement for final
assembly in North America that took effect on August 17, 2022.
Additional requirements apply for vehicles placed in service (delivered)
on or after January 1, 2023, and the amount of the credit will depend on
whether the vehicle meets new critical minerals and battery components
requirements for vehicles placed in service after April 17, 2023. See
the [IRS Plug-In Electric Drive Vehicle
Credit](https://www.irs.gov/businesses/plug-in-electric-vehicle-credit-irc-30-and-irc-30d)
for more information. Taxpayers who purchase an eligible vehicle may
qualify for a tax credit of up to \$7,500. Additional details are
provided below based on when the vehicle is purchased or
placed-in-service.

::: {.alert .alert-info}
For up-to-date information on eligibility requirements for the Clean
Vehicle Credit or for additional detail, see the [information from the
IRS](https://www.irs.gov/credits-and-deductions-under-the-inflation-reduction-act-of-2022).
For a list of incentives by vehicle, see [Federal Tax Credits on
FuelEconomy.gov](https://www.fueleconomy.gov/feg/taxcenter.shtml).
:::

Vehicles Placed in Service on or After April 18, 2023
-----------------------------------------------------

For vehicles delivered on or after April 18, 2023, limitations apply
that went into effect January 1, 2023, related to the vehicle's
manufacturer's suggested retail price (MSRP), the buyer's modified
adjusted gross income, and the vehicle's battery capacity. A North
American final assembly requirement applies for vehicles purchased on or
after August 17, 2022. Additional critical mineral and battery component
requirements also apply as of April 18, 2023, which alter how the tax
credit is calculated and may alter the amount of the tax credit
available. These latter requirements came into effect upon the
publication of the Treasury Department's guidance document regarding the
critical mineral and battery component requirements. Vehicles that meet
the critical mineral requirements are eligible for a \$3,750 tax credit,
and vehicles that meet the battery component requirements are eligible
for a \$3,750 tax credit. Vehicles meeting both the critical mineral and
the battery component requirements are eligible for a total tax credit
of \$7,500.

Vans, sport utility vehicles, and pickup trucks must not have an MSRP
above \$80,000, and all other vehicles may not have an MSRP above
\$55,000. The MSRP can be found on the vehicle's window sticker, which
is also known as the ""Monroney label""; the MSRP for this purpose
includes any trim, options, or accessories for the particular vehicle
and excludes the destination fee and dealer-provided options and
accessories.

Additionally, a taxpayer's eligibility for the tax credit may be limited
by thresholds for modified adjusted gross income (modified AGI); only
individuals having a modified AGI below the following thresholds for the
current tax year or the prior tax year are eligible for the tax credit:

-   \$300,000 for joint filers
-   \$225,000 for head-of-household filers
-   \$150,000 for all other filers

To be eligible for the Clean Vehicle Credit, the battery powering the
vehicle must have a capacity of at least seven kilowatt-hours (kWh). The
amount of the credit depends on whether the vehicle meets certain
critical minerals and battery component requirements.

**Critical Minerals:** To be eligible for the \$3,750 critical minerals
portion of the tax credit, the percentage of the value of the battery's
critical minerals that are extracted or processed in the United States
or a U.S. free-trade agreement partner or recycled in North America,
must meet or exceed the following thresholds:

::: {style=""margin: 0 0 1em 1em;""}
  Year                 Critical minerals minimum percent value requirement
  -------------------- -----------------------------------------------------
  2023                 40%
  2024                 50%
  2025                 60%
  2026                 70%
  2027 and later       80%
:::

**Battery Components:** To be eligible for the \$3,750 battery
components portion of the tax credit, the percentage of the value of the
battery's components that are manufactured or assembled in North America
must meet or exceed the following thresholds:

::: {style=""margin: 0 0 1em 1em;""}
  Year                 Battery components minimum percent value requirement
  -------------------- ------------------------------------------------------
  2023                 50%
  2024 and 2025        60%
  2026                 70%
  2027                 80%
  2028                 90%
  2029 and later       100%
:::

Further guidance on additional 30D requirements is forthcoming. For more
information, including additional eligibility requirements, see the [IRS
Plug-In Electric Drive Vehicle
Credit](https://www.irs.gov/businesses/plug-in-electric-vehicle-credit-irc-30-and-irc-30d)
website.

Vehicles Sold on or After January 1 and Placed-in-Service Before April 18, 2023
-------------------------------------------------------------------------------

Beginning January 1, 2023, the Clean Vehicle Credit (CVC) provisions
removed the manufacturer sales caps for vehicles sold after January 1,
2023, expanded the scope of eligible vehicles to include both EVs and
FCEVs, and required that the battery powering the vehicle has a capacity
of at least seven kilowatt-hours (kWh). An available tax credit under
the CVC may be limited by the vehicle's manufacturer suggested retail
price (MSRP) and the buyer's modified adjusted gross income (as
addressed above). The North American final assembly requirement
continues to apply.

For vehicles placed in service before April 18, 2023, the available CVC
tax credit is a base amount of \$2,500 plus, for a vehicle that draws
propulsion energy from a battery with at least 7 kWh of capacity, \$417,
plus an additional \$417 for each kilowatt hour of battery capacity in
excess of 5 kWh. The total tax credit available for a vehicle may not
exceed \$7,500.

Vehicles Purchased Between August 17 and December 31, 2022
----------------------------------------------------------

Qualifying EVs purchased and delivered between August 17, 2022, and
December 31, 2022, are eligible for the tax incentive as described below
for vehicles purchased before August 17, 2022, but are limited to
[vehicles with final assembly in North
America](https://fueleconomy.gov/feg/taxcenter.shtml). Manufacturer
sales caps on vehicles apply. Note that for some manufacturers, the
assembly location may vary because some models are produced in multiple
locations. The assembly location of a particular vehicle should be
confirmed by referring to its Vehicle Identification Number (VIN) using
the U.S. Department of Transportation's [VIN
decoder](https://www.nhtsa.gov/vin-decoder) or an information label
affixed to the vehicle.

Vehicles Purchased Before August 17, 2022
-----------------------------------------

Qualifying EVs purchased before August 17, 2022, are eligible for a tax
credit that is available for the purchase of a new qualified EV that
draws propulsion from a battery that has at least five kilowatt-hours
(kWh) of capacity, uses an external source of energy to recharge the
battery, has a gross vehicle weight rating of up to 14,000 pounds, and
meets specified emission standards. The minimum credit amount is
\$2,500, and the credit may be up to \$7,500 based on each vehicle's
traction battery capacity. The credit will begin to be phased out for
each manufacturer in the second quarter following the calendar quarter
in which a minimum of 200,000 qualified PEVs have been sold by that
manufacturer for use in the United States. This tax credit is also
available for future EV owners with a written binding contract to
purchase a new qualifying electric vehicle before August 16, 2022, but
do not take possession of the vehicle until on or after August 16, 2022.
For more information, including qualifying vehicles and sales by
manufacturer, see the [Internal Revenue Service (IRS) Qualified Plug-in
Electric Drive Motor Vehicle
Credit](https://www.irs.gov/businesses/irc-30d-new-qualified-plug-in-electric-drive-motor-vehicle-credit)
website.

(Reference [U.S. Code 30D](http://www.gpo.gov/fdsys/) and [Public Law 117-169](https://www.congress.gov/public-laws/117th-congress))",2008-10-03 00:00:00 UTC,2022-08-16 00:00:00 UTC,FALSE,18,Incentives,U.S. Internal Revenue Service,2022-09-07 14:25:19 UTC,2033-01-01 00:00:00 UTC,,,,ELEC|HY|PHEV,TAX,,FLEET|IND,https://www.congress.gov/112/plaws/publ240/PLAW-112publ240.pdf|http://www.gpo.gov/fdsys/|https://www.congress.gov/public-laws/117th-congress
411,US,Advanced Technology Vehicle (ATV) and Alternative Fuel Infrastructure Manufacturing Incentives,"The U.S. Department of Energy's (DOE) Advanced Technology Vehicles
Manufacturing Loan Program may offer direct loans to eligible
manufacturers for up to 30% of the cost of re-equipping, expanding, or
establishing manufacturing facilities in the United States used to
produce qualified ATVs, ATV components, or alternative fuel
infrastructure, including associated hardware and software. Qualified
ATVs are light-, medium-, and heavy-duty ultra-efficient vehicles that
meet specified federal emission standards and fuel economy requirements,
and emit low or zero exhaust. Ultra-efficient vehicles are fully closed
compartment vehicles, designed to carry at least two adult passengers,
which achieve at least 75 miles per gallon while operating on gasoline
or diesel fuel, as hybrid electric vehicles operating on gasoline or
diesel fuel, or as fully electric vehicles. Qualified components must be
designed for ATVs and installed for the purpose of meeting ATV
performance requirements, as determined by DOE. For more information,
see the DOE's [ATVs Manufacturing Loan
Program](https://www.energy.gov/lpo/products-services/advanced-technology-vehicles-manufacturing-loan-program)
website and [ATVs Manufacturing Loan
Program](https://www.energy.gov/sites/default/files/2020/01/f70/DOE-LPO-ATVM-Jan2020.pdf)
fact sheet.

(Reference [42 U.S. Code 17013](https://www.govinfo.gov/) and [Public Law 117-169](https://www.congress.gov/public-laws/117th-congress))",2007-12-17 00:00:00 UTC,2021-08-16 00:00:00 UTC,FALSE,,Incentives,U.S. Department of Energy,2022-11-10 01:00:13 UTC,,,,,ELEC|EFFEC|HEV|PHEV,LOANS,,MAN,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/|https://www.congress.gov/public-laws/117th-congress
431,US,Procurement Preference for Electric and Hybrid Electric Vehicles,"The U.S. Department of Defense (DOD) must exhibit a preference for the
lease or procurement of motor vehicles with electric or hybrid electric
propulsion systems, including plug-in hybrid systems, if the vehicles
are commercially available at a cost reasonably comparable to motor
vehicles with internal combustion engines. Tactical vehicles designed
for use in combat are excluded from the requirement. (Reference 10 [U.S.
Code](https://www.govinfo.gov/) 2922g)
",2009-10-28 00:00:00 UTC,,FALSE,,Laws and Regulations,U.S. Department of Defense,,,,,,ELEC|HEV|HY|PHEV,,REQ,GOV,
4178,AZ,Zero Emission Vehicle Emissions Test Exemption,"Electric vehicles registered in Arizona are not required to complete
annual emissions testing. All alternative fuel vehicles, excluding
electric and hydrogen vehicles, used to commute into Phoenix or Tucson
are required to be emissions tested before they are registered. For more
information, visit the [Arizona Department of Environmental
Quality](http://www.myazcar.com/) website.

(Reference [Arizona Revised Statutes 49-541, 49-542 and 49-542.05](https://www.azleg.gov/ARStitle/))",2016-01-01 00:00:00 UTC,,FALSE,42,State Incentives,,2015-05-13 18:37:27 UTC,,,,,ELEC|HY,EXEM,,FLEET|GOV|IND,https://www.azleg.gov/ARStitle/
4179,AZ,Reduced Alternative Fuel Vehicle (AFV) License Tax,"The vehicle license tax for an AFV registered in Arizona is \$4 for
every \$100 in assessed value. The minimum amount of the annual AFV
license tax is \$5. AFV assessed values are determined as follows:

-   For AFVs initially registered between January 1, 2022, and December
    31, 2022, the assessed value of the AFV is 20% of the manufacturer's
    suggested retail price (MSRP);
-   For each succeeding year, for the purpose of calculating the license
    tax, the assessed value of the AFV is reduced by 15% from the value
    from the preceding year.

For the purpose of this tax, AFVs include those powered exclusively by
propane, natural gas, electricity, hydrogen, or a blend of hydrogen with
propane or natural gas. For more information, see the ADOT
[AFV](https://azdot.gov/motor-vehicles/vehicle-services/vehicle-registration/alternative-fuel-vehicle)
website. The reduced alternative fuel vehicle license tax does not apply
to any vehicle purchased on or after December 31, 2022.

(Reference [Arizona Revised Statutes 1-215, 28-5801, 28-5805](https://www.azleg.gov/arstitle/))",2018-04-25 00:00:00 UTC,2019-06-07 00:00:00 UTC,FALSE,30,State Incentives,,2019-06-28 23:33:14 UTC,,,,,ELEC|HY|NG|PHEV|LPG,TAX,,FLEET|GOV|IND,https://www.azleg.gov/arstitle/|https://www.azleg.gov/|https://www.azleg.gov/
4219,CA,Employer Invested Emissions Reduction Funding - South Coast,"The South Coast Air Quality Management District (SCAQMD) administers the
Air Quality Investment Program (AQIP). AQIP provides funding to allow
employers within SCAQMD\'s jurisdiction to make annual investments into
an administered fund to meet employers\' emissions reduction targets.
The revenues collected are used to fund alternative mobile source
emissions and trip reduction programs, including alternative fuel
vehicle projects, on an on-going basis. Programs such as low emission,
alternative fuel, or zero emission vehicle procurement and old vehicle
scrapping may be considered for funding. For more information, including
current requests for proposals and funding opportunities, see the
[AQIP](http://www.aqmd.gov/home/programs/business/business-detail?title=air-quality-investment-program)
website.
",,,FALSE,80,State Incentives,,,,,,,BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,GNT,,STATION|MAN|FLEET,
4241,CA,Electric Vehicle (EV) Charging Rate Reduction - SMUD,"The Sacramento Municipal Utility District (SMUD) offers a discounted
rate to residential customers for electricity used to charge EVs. For
more information, see the SMUD [Rate
Details](https://www.smud.org/en/Rate-Information/Time-of-Day-rates/Time-of-Day-5-8pm-Rate/Rate-details#EVdiscount)
website.
",,,FALSE,149,Utility/Private Incentives,,2018-11-14 16:18:22 UTC,,,,,ELEC|PHEV,OTHER,,IND,
4249,CA,Zero Emission Vehicle (ZEV) Production Requirements,"The California Air Resources Board (CARB) certifies new passenger cars,
light-duty trucks, and medium-duty passenger vehicles as ZEVs if the
vehicles produce zero exhaust emissions of any criteria pollutant (or
precursor pollutant) under all possible operational modes and
conditions. Manufacturers with annual sales between 4,501 and 60,000
vehicles may comply with the ZEV requirements through multiple
alternative compliance options that include producing low emission
vehicles and obtaining ZEV credits. Manufacturers with annual sales of
4,500 vehicles or less are not subject to this regulation.

CARB's emissions control program for MY 2017 through 2025 combines the
control of smog, soot, and greenhouse gases (GHGs) and requirements for
ZEVs into a single package of standards called Advanced Clean Cars. In
December 2012, CARB finalized new regulatory requirements that allow
vehicle manufacturer compliance with the U.S. Environmental Protection
Agency's GHG requirements for MY 2017-2025 to serve as compliance with
California's adopted GHG emissions requirements for those same model
years.

The accounting procedures for MY 2018-2025 are based on a credit system
as shown in the table below. The minimum ZEV requirement for each
manufacturer includes the percentage of passenger cars and light-duty
trucks produced by the manufacturer and delivered for sale in
California. The regulation also includes opportunities for compliance
with transitional zero emission vehicles, which must demonstrate certain
exhaust emissions standards, evaporative emissions standards, on-board
diagnostic requirements, and extended warranties.

MY

ZEV Requirement

2021

12%

2022

14.5%

2023

17%

2024

19.5%

2025 and later

22%

For more information, see the CARB [ZEV
Program](http://www.arb.ca.gov/msprog/zevprog/zevprog.htm) website.

(Reference [California Code of Regulations Title 13, Section 1962 -1962.2](http://www.oal.ca.gov/))",,2012-01-01 00:00:00 UTC,FALSE,235,Laws and Regulations,,,,,,,ELEC|HY|PHEV,,AIRQEMISSIONS|OTHER,MAN,http://www.oal.ca.gov/
4272,CO,Alternative Fuel Vehicle (AFV) Weight Exemption,"Gross vehicle weight rating limits for AFVs are 2,000 pounds greater
than those for comparable conventional vehicles, as long as the AFVs
operate using an alternative fuel or both alternative and conventional
fuel, when operating on a highway that is not part of the interstate
system. For the purpose of this exemption, alternative fuel is defined
as compressed natural gas, propane, ethanol, or any mixture containing
85% or more ethanol (E85) with gasoline or other fuels, electricity, or
any other fuels, which may include clean diesel and reformulated
gasoline, so long as the Colorado Air Quality Control Commission
determines that these other fuels result in comparable reductions in
carbon monoxide emissions and brown cloud pollutants.

(Reference [Colorado Revised Statutes 24-4-1104 and 42-4-508](http://www.lexisnexis.com/hottopics/michie/))",2016-05-04 00:00:00 UTC,,FALSE,35,State Incentives,,2016-07-12 17:14:47 UTC,,,,,AFTMKTCONV|ELEC|HY|NG|PHEV|LPG,EXEM,,FLEET|GOV|IND,http://tornado.state.co.us/gov_dir/leg_dir/olls/digest_of_bills.htm|http://www.lexisnexis.com/hottopics/michie/
4323,DC,Alternative Fuel Vehicle Acquisition Requirements,"Fleets that operate at least 10 vehicles in the District of Columbia
must ensure that 70% of newly purchased vehicles with a gross vehicle
weight rating (GVWR) of 8,500 pounds (lbs.) or less and 50% of vehicles
with a GVWR between 8,500 lbs. and 26,000 lbs. are clean fuel vehicles.
For this requirement, a clean fuel is any fuel, including diesel,
ethanol (including E85), hydrogen, propane, natural gas, reformulated
gasoline, or other power source (including electricity) used in a clean
fuel vehicle that complies with standards and requirements applicable to
such vehicles. Certain exemptions apply. (Reference [District of
Columbia Code](https://code.dccouncil.us/dc/council/code/) 50-702 and
50-703)
",,,FALSE,40,Laws and Regulations,,,,,,,ETH|ELEC|HY|NG|PHEV|LPG,,REQ,FLEET|GOV,https://code.dccouncil.us/dc/council/code/
4345,GA,Alternative Fuel Excise Tax,"Distributors who sell or use motor fuel, including special fuels, are
subject to an excise tax of \$0.26 per gallon. Motor fuels that are not
commonly sold or measured by the gallon and are used in motor vehicles
on public highways are taxed according to their gasoline gallon
equivalent (GGE). A GGE of electricity may not exceed 11 kilowatt-hours,
of hydrogen must be at least 2.2 pounds, of compressed natural gas (CNG)
must be at least 110,000 British thermal units, and of liquefied natural
gas (LNG) must be at least 6.06 pounds. CNG is defined as a mixture of
hydrocarbon gases and vapors, consisting principally of methane in
gaseous form that has been compressed for use as a motor fuel. LNG is
defined as methane or natural gas in the form of a cryogenic or
refrigerated liquid for use as a motor fuel. Propane and special fuels
sold in bulk to a licensed consumer distributor are exempt from this
tax. For electricity, the excise tax only applies to electricity sold at
a public electric vehicle charging stations. The Georgia Department of
Revenue may assess, levy, and collect tax for any other motor fuels used
on public highways using a GGE rate.

(Reference [Georgia Code 48-9-3](https://www.legis.ga.gov/) and [Senate Bill 146, 2023](https://www.legis.ga.gov/))",,2023-05-02 00:00:00 UTC,TRUE,75,Laws and Regulations,,2023-05-16 19:09:45 UTC,,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,,FUEL,STATION|PURCH,https://www.legis.ga.gov/|http://www.legis.ga.gov/en-US/default.aspx|https://www.legis.ga.gov/
4378,IL,Fleet User Fee Exemption,"Fleets with 10 or more vehicles located in defined areas of the state
must pay an annual fee of \$20 per vehicle in addition to registration
fees. Owners of electric vehicles are exempt from this fee. The Office
of the Illinois Secretary of State deposits all fees into the Electric
Vehicle Rebate Fund.

(Reference [Illinois Compiled Statutes 120/35](http://www.ilga.gov/legislation/ilcs/ilcs.asp))",2004-08-12 00:00:00 UTC,,FALSE,60,State Incentives,,,,,,,ELEC,EXEM,,FLEET|GOV,http://www.ilga.gov/legislation/ilcs/ilcs.asp
4413,IA,Alternative Fuel Vehicle Acquisition Requirements,"At least 10% of new vehicles purchased by institutions under the control
of the state fleet director, including the Iowa Department of
Transportation, Board of Directors of Community Colleges, Board of
Regents, Commission for the Blind, and Department of Corrections must be
capable of operating on alternative fuels. Alternative fuels include
E85, B20, natural gas, propane, and electricity. Vehicles and trucks
purchased and directly used for law enforcement and off-road maintenance
work are exempt from this requirement.

The state fleet must fuel diesel vehicles with biodiesel blends between
2% and 99%, and gasoline vehicles with ethanol blends between 15% and
85%. This requirement does not apply if such blends are not approved by
the U.S. Environmental Protection Agency or the vehicle manufacturer.
Additional exemptions apply. Vehicles that use the biodiesel and ethanol
blends must display a brightly colored, highly visible renewable fuel
sticker. Beginning July 1, 2023, and annually thereafter, the Iowa
Department of Administrative Services must publish a report detailing
the use of ethanol and biodiesel blends in state fleet vehicles.

(Reference [Iowa Code 89A.360, 8A.362, 8A.368, 216B.3, 260C.19A, 262.25A, 307.21 and 904.312A](https://www.legis.iowa.gov/index.aspx) and [House File 2128, 2022](https://www.legis.iowa.gov/index.aspx))",,,FALSE,100,Laws and Regulations,,,,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,,REQ,GOV,https://www.legis.iowa.gov/index.aspx|https://www.legis.iowa.gov/index.aspx
4538,MO,Alternative Fuel Promotion,"The Missouri Alternative Fuels Commission (Commission) promotes the
continued production and use of alternative transportation fuels in
Missouri. The Commission submits a report annually to the governor and
general assembly that includes: - Recommendations on changes to state
law to facilitate the sale and distribution of alternative fuels and
alternative fuel vehicles (AFV); - Promotes the development, sale,
distribution, and consumption of alternative fuels; - Promotes the
development and use of AFVs and technology that will enhance the use of
alternative and renewable fuels; - Educates consumers about alternative
fuels; and, - Develops a long-range plan for the state to reduce
consumption of petroleum fuels.

For more information, see the [Missouri Alternative Fuels
Commission](http://boards.mo.gov/userpages/Board.aspx?211) website.

(Reference [Missouri Revised Statutes 414.420](https://revisor.mo.gov/main/Home.aspx))",,,FALSE,80,Laws and Regulations,,,,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,,OTHER,OTHER,https://revisor.mo.gov/main/Home.aspx
